[Node],name,node_id,QEM_reference_node_id,control_type,node_type,control_type_name,x,y,geometry,instruction,capacity,cost,,,,,
,,0,681,135,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,681,487,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,681,623,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,681,679,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,681,691,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,682,136,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,682,406,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,682,487,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,682,488,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,682,692,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,683,137,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,683,673,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,683,684,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,683,685,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,683,688,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,684,138,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,684,674,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,684,683,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,684,728,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,685,139,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,685,411,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,685,683,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,685,686,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,685,690,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,686,140,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,686,685,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,686,730,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,687,141,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,687,407,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,687,677,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,687,688,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,687,689,3,3,3,3,2,-30,,,-1,-1,-1,-1,0
,,0,688,142,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,688,678,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,688,683,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,688,687,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,688,690,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,689,143,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,689,408,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,689,687,3,3,3,3,2,-30,,,-1,-1,-1,-1,0
,,0,689,690,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,689,699,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,690,144,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,690,410,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,690,685,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,690,688,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,690,689,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,691,145,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,691,481,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,691,486,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,691,681,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,691,692,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,692,146,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,692,407,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,692,682,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,692,691,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,692,694,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,693,147,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,693,479,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,693,483,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,693,694,3,3,3,3,2,-30,,,-1,-1,-1,-1,0
,,0,693,703,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,694,148,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,694,408,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,694,539,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,694,692,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,694,693,3,3,3,3,2,-30,,,-1,-1,-1,-1,0
,,0,695,149,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,695,411,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,695,696,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,695,697,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,695,700,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,696,150,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,696,695,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,696,698,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,696,734,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,697,151,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,697,695,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,697,698,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,697,702,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,697,809,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,698,152,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,698,696,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,698,697,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,698,736,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,698,810,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,699,153,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,699,538,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,699,689,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,699,700,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,699,701,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,700,154,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,700,410,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,700,695,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,700,699,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,700,702,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,701,155,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,701,474,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,701,699,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,701,702,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,701,813,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,702,156,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,702,697,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,702,700,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,702,701,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,702,814,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,703,157,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,703,478,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,703,693,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,703,704,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,703,705,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,704,158,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,704,538,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,704,539,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,704,703,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,704,706,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,705,159,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,705,476,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,705,635,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,705,703,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,705,706,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,706,160,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,706,474,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,706,475,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,706,704,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,706,705,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,707,161,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,707,473,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,707,475,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,707,476,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,707,638,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,708,162,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,708,388,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,708,709,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,708,714,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,708,913,3,17,17,17,2,17,,,-1,-1,-1,-1,0
,,0,709,163,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,709,391,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,709,708,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,709,711,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,709,713,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,709,803,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,710,164,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,710,584,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,710,712,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,710,806,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,711,165,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,711,709,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,711,713,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,711,807,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,712,166,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,712,393,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,712,584,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,712,710,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,712,713,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,713,167,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,713,392,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,713,709,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,713,711,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,713,712,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,713,716,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,714,168,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,714,708,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,714,715,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,714,720,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,714,913,3,12,12,12,2,12,,,-1,-1,-1,-1,0
,,0,715,169,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,715,391,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,715,714,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,715,717,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,715,719,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,715,721,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,716,170,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,716,393,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,716,603,3,1,1,1,2,-30,,,-1,-1,-1,-1,0
,,0,716,713,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,716,717,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,716,718,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,717,171,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,717,392,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,717,715,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,717,716,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,717,719,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,718,172,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,718,603,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,718,716,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,718,719,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,718,722,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,719,173,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,719,715,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,719,717,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,719,718,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,719,723,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,720,174,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,720,714,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,720,721,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,720,726,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,720,913,3,8,8,8,2,8,,,-1,-1,-1,-1,0
,,0,721,175,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,721,715,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,721,720,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,721,723,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,721,725,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,721,727,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,722,176,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,722,672,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,722,718,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,722,723,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,722,724,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,723,177,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,723,719,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,723,721,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,723,722,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,723,725,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,724,178,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,724,674,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,724,722,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,724,725,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,724,728,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,725,179,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,725,721,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,725,723,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,725,724,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,725,729,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,726,180,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,726,416,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,726,720,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,726,727,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,726,913,3,8,8,8,2,8,,,-1,-1,-1,-1,0
,,0,727,181,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,727,415,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,727,721,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,727,726,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,727,729,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,727,731,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,728,182,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,728,684,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,728,724,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,728,729,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,728,730,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,729,183,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,729,725,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,729,727,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,729,728,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,729,731,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,730,184,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,730,413,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,730,686,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,730,728,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,730,731,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,731,185,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,731,414,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,731,727,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,731,729,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,731,730,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,732,186,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,732,416,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,732,417,3,9,9,9,2,9,,,-1,-1,-1,-1,0
,,0,732,733,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,732,864,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,733,187,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,733,415,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,733,732,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,733,735,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,733,737,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,733,865,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,734,188,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,734,413,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,734,696,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,734,735,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,734,736,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,735,189,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,735,414,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,735,733,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,735,734,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,735,737,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,736,190,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,736,698,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,736,734,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,736,737,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,736,866,3,5,5,5,2,-30,,,-1,-1,-1,-1,0
,,0,737,191,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,737,733,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,737,735,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,737,736,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,737,866,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,738,192,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,738,740,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,738,742,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,738,746,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,738,784,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,738,920,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,739,193,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,739,419,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,739,740,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,739,741,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,739,921,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,740,194,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,740,738,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,740,739,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,740,742,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,740,920,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,741,195,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,741,739,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,741,742,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,741,743,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,741,747,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,742,196,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,742,738,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,742,740,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,742,741,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,742,748,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,743,197,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,743,419,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,743,741,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,743,744,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,743,745,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,743,751,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,743,752,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,743,921,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,743,922,3,7,7,7,2,7,,,-1,-1,-1,-1,0
,,0,744,198,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,744,743,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,744,745,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,744,922,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,745,199,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,745,743,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,745,744,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,745,755,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,746,200,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,746,738,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,746,748,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,746,750,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,746,757,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,746,792,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,747,201,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,747,741,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,747,748,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,747,749,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,747,752,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,748,202,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,748,742,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,748,746,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,748,747,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,748,750,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,749,203,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,749,747,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,749,750,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,749,754,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,749,758,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,750,204,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,750,746,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,750,748,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,750,749,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,750,759,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,751,205,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,751,420,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,751,743,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,751,753,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,751,755,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,752,206,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,752,420,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,752,743,3,5,5,5,2,5,,,-1,-1,-1,-1,0
,,0,752,747,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,752,754,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,753,207,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,753,421,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,753,751,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,753,756,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,753,762,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,754,208,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,754,421,3,2,2,2,2,2,,,-1,-1,-1,-1,0
,,0,754,749,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,754,752,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,754,763,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,755,209,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,755,745,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,755,751,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,755,756,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,756,210,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,756,753,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,756,755,3,3,3,3,2,3,,,-1,-1,-1,-1,0
,,0,756,766,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,757,211,3,1,1,1,2,1,,,-1,-1,-1,-1,0
,,0,757,746,3,6,6,6,2,6,,,-1,-1,-1,-1,0
,,0,757,759,3,4,4,4,2,4,,,-1,-1,-1,-1,0
,,0,757,761,3,4,4,4,2,4,,,-1,-1,-1,-1,0
